k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.08) dP/dk(z=0.17) dP/dk(z=0.29) dP/dk(z=0.42) dP/dk(z=0.59) dP/dk(z=0.80) dP/dk(z=1.08) dP/dk(z=1.45) dP/dk(z=2.00) 
9.99867142857 -2.1783168962 -1.87871008431 -1.59360355883 -1.32400881191 -1.07254095036 -0.851384472875 -0.651260675717 -0.473386666391 -0.321941633821 -0.19569621678 
10.0481857143 -2.14314624316 -1.85321956761 -1.57352466408 -1.30736378016 -1.05908832051 -0.838877490362 -0.641085605582 -0.466156581228 -0.317052984227 -0.193170784385 
10.0977142857 -2.11539925412 -1.8280381494 -1.55174172489 -1.28932844387 -1.04467353978 -0.827835586082 -0.632838060871 -0.460158157375 -0.312986786508 -0.190585150413 
10.1480857143 -2.08621943622 -1.80241126849 -1.52984290865 -1.27102906803 -1.0293950642 -0.815939796906 -0.623866346616 -0.45365579991 -0.308620476309 -0.188032320764 
10.1976142857 -2.06025068032 -1.77489104205 -1.50485021254 -1.24935039984 -1.00889125609 -0.802273479818 -0.614186510082 -0.446496183238 -0.304005115924 -0.185599383878 
10.248 -2.03307759996 -1.74880257673 -1.48186005072 -1.22968349341 -0.991493499697 -0.789743694751 -0.605020807074 -0.439770769276 -0.299587996183 -0.183142215098 
10.2975142857 -2.00613662509 -1.72591399224 -1.46257299871 -1.21378226842 -0.978887613819 -0.779616043747 -0.597356157301 -0.434267632523 -0.295793021563 -0.180768233369 
10.3479 -1.97694276366 -1.70243200856 -1.44317099896 -1.19808079609 -0.967283195681 -0.769116614162 -0.588730332453 -0.427996245437 -0.291644246663 -0.178324434125 
10.3965714286 -1.94592664964 -1.68037589248 -1.42601564615 -1.18470466513 -0.959485828997 -0.759422050853 -0.579873931218 -0.421503594616 -0.287475696269 -0.175908947755 
10.4469428571 -1.91811369572 -1.65764934042 -1.40719838423 -1.16940265386 -0.948020001313 -0.749230933612 -0.571668127992 -0.415547000407 -0.283506811506 -0.173564285389 
10.4973142857 -1.89273164679 -1.63594892829 -1.38879827948 -1.15417482457 -0.93586250061 -0.739707166172 -0.564398121549 -0.410311405404 -0.279945348294 -0.171306815281 
10.5468428571 -1.86885929319 -1.61298584618 -1.36849804451 -1.13684233569 -0.920355274233 -0.728577378728 -0.556386182873 -0.404470473854 -0.275910619307 -0.16914394444 
10.5963714286 -1.84644718375 -1.58930805788 -1.34700901983 -1.11814071585 -0.90266179963 -0.71660665137 -0.548056571568 -0.398388740268 -0.271647861694 -0.167040259138 
10.6467428571 -1.82246266884 -1.56799433126 -1.32862726565 -1.10263056442 -0.889921671205 -0.706760240157 -0.540658906649 -0.393029407189 -0.267981571093 -0.16488355155 
10.6962714286 -1.79851220133 -1.54755212921 -1.31176921543 -1.08899849346 -0.878583075278 -0.697909540802 -0.53399499572 -0.388214619759 -0.264721824108 -0.162842360692 
10.7466428571 -1.77611699917 -1.52820877462 -1.29389027499 -1.07326599246 -0.86761878454 -0.688357381693 -0.526324657527 -0.382660804341 -0.26097261537 -0.160655624 
10.7961714286 -1.75485355175 -1.50997903572 -1.27621565719 -1.05731988015 -0.85739479483 -0.678954229235 -0.518561779549 -0.377042107564 -0.257185574055 -0.158484569659 
10.8457 -1.73264949297 -1.49078505832 -1.26007005221 -1.04386466586 -0.846496120977 -0.670184886186 -0.511884620366 -0.37220502457 -0.253912711032 -0.156484649005 
10.8960714286 -1.7099530143 -1.47128288713 -1.24322920734 -1.02984320741 -0.835867410972 -0.661839492189 -0.50556722643 -0.367650277562 -0.250810497291 -0.154557230968 
10.9464428571 -1.68885135826 -1.45317188239 -1.22924757986 -1.01875870672 -0.823943255945 -0.652482728111 -0.498399359468 -0.362402734509 -0.247263145015 -0.152483716221 
10.9959714286 -1.669058722 -1.43610062736 -1.21708630217 -1.00929176513 -0.811651039877 -0.642821803241 -0.491100903249 -0.35702078206 -0.243641081163 -0.150389236523 
11.0455 -1.64806021601 -1.41797815699 -1.20180732362 -0.996713370546 -0.801398068404 -0.634686226821 -0.484879864421 -0.352505321768 -0.240587210969 -0.148526193359 
11.0950142857 -1.62798242413 -1.40072136625 -1.18740263221 -0.984841237098 -0.791400180952 -0.626927973292 -0.479064006158 -0.348328879273 -0.237725196036 -0.146752820952 
11.1445428571 -1.60526584537 -1.38129567843 -1.16992942417 -0.970118397781 -0.781813032387 -0.61891676296 -0.472649423367 -0.343602231722 -0.234589223681 -0.144885628295 
11.1949142857 -1.58011867525 -1.35977274443 -1.14972719561 -0.952888247873 -0.77262174612 -0.610695078653 -0.465752287604 -0.338426141546 -0.231218596556 -0.142951157181 
11.2444428571 -1.5596495309 -1.34214453653 -1.13444269332 -0.940051020872 -0.763140866387 -0.603068413367 -0.45983340537 -0.334102572538 -0.228313671168 -0.141201006707 
11.2948285714 -1.53986744249 -1.32507803027 -1.12029852238 -0.928589212569 -0.753799815254 -0.595719682457 -0.454287580404 -0.330114227035 -0.225592439932 -0.139505717976 
11.3443428571 -1.52306624346 -1.31064064824 -1.10749162856 -0.917237530402 -0.743999290649 -0.588085386888 -0.448529744929 -0.325945675952 -0.222742701621 -0.137781534383 
11.3947285714 -1.51109568838 -1.30034491059 -1.09711723634 -0.906094850915 -0.73267290622 -0.579562884438 -0.442224581052 -0.321357745744 -0.219553953144 -0.135927182733 
11.4451 -1.49527215279 -1.28678115823 -1.08487726448 -0.894992416544 -0.722880922566 -0.571932191472 -0.436495540256 -0.317202841261 -0.21669951463 -0.134215511447 
11.4946285714 -1.4762650546 -1.27040739937 -1.07125670244 -0.884140897744 -0.714409965918 -0.56521637664 -0.431374177122 -0.313507885629 -0.214201494854 -0.132661372861 
11.5441428571 -1.45852647104 -1.25514488542 -1.05845165816 -0.87349455751 -0.705742302475 -0.558416055891 -0.426222503503 -0.309792672125 -0.211666982719 -0.131094005349 
11.5936714286 -1.43651098194 -1.23305659757 -1.04227012635 -0.863360289588 -0.696738933187 -0.550700234932 -0.420144161984 -0.305392196739 -0.208617986369 -0.129319605638 
11.6440428571 -1.41573397135 -1.21280164766 -1.02699537021 -0.853216251774 -0.687888273008 -0.54327235974 -0.414358126739 -0.301201612859 -0.20572713264 -0.127612564015 
11.6935714286 -1.39938642378 -1.19984912228 -1.01551505832 -0.842883583774 -0.679790951344 -0.537029133076 -0.409660648563 -0.297799532741 -0.203421151549 -0.126172589077 
11.7439571429 -1.38312261328 -1.18430240952 -1.00271220709 -0.833150866265 -0.671771467057 -0.530718693182 -0.404901409685 -0.294404754092 -0.2011241377 -0.124732528512 
11.7934714286 -1.36321843284 -1.17272777931 -0.991877061611 -0.821467270082 -0.663148096503 -0.523888000396 -0.399566925276 -0.29041031584 -0.198354076695 -0.123102476279 
11.843 -1.34300107675 -1.1615608719 -0.981273056861 -0.809738863234 -0.654589869202 -0.517059167889 -0.394218754731 -0.286369879579 -0.195551170527 -0.121464797117 
11.8925285714 -1.32789898387 -1.14739138494 -0.969462759336 -0.800511545722 -0.647004889295 -0.51112800939 -0.389744595957 -0.283169379413 -0.193382733075 -0.120105759958 
11.9420428571 -1.31160233967 -1.13415659204 -0.958333370494 -0.791040616265 -0.639504962224 -0.505263884019 -0.38531813046 -0.279977688322 -0.191209466331 -0.11876461301 
11.9924285714 -1.2979464998 -1.12020669608 -0.946400769923 -0.7818240596 -0.631684861409 -0.499028821144 -0.380524447136 -0.276474891358 -0.188834625479 -0.117313407193 
12.0428 -1.28805982253 -1.1057658706 -0.933895514737 -0.772748335046 -0.623470558798 -0.492299491038 -0.375236658182 -0.272556947822 -0.186158817531 -0.115736343389 
12.0923285714 -1.27509637035 -1.09253777909 -0.922622754891 -0.763867562968 -0.61605891565 -0.486338891478 -0.370662667943 -0.269208463699 -0.18388186807 -0.114363006918 
12.1427 -1.25943012343 -1.07962878659 -0.911771973822 -0.754891214837 -0.60889949268 -0.480772344198 -0.366460126861 -0.266189936076 -0.181833442153 -0.1130812061 
12.1922285714 -1.2452523497 -1.06740606225 -0.901445526259 -0.746340909034 -0.6020307031 -0.475373707188 -0.362365051235 -0.263237689855 -0.179825063013 -0.111831667727 
12.2417142857 -1.22982915691 -1.05433947775 -0.890446014376 -0.737209117938 -0.594754434181 -0.46965844614 -0.358046334618 -0.260130958476 -0.177722832338 -0.110525901008 
12.5522234414 -1.13323344208 -0.971655724416 -0.820812286731 -0.679863901217 -0.548874200203 -0.43371256973 -0.3309154105 -0.240636559064 -0.16451932894 -0.102330855339 
13.7253137431 -0.854588907875 -0.73334500012 -0.619956431667 -0.514074348288 -0.416000931806 -0.329402083767 -0.251971378622 -0.183756499171 -0.12591593926 -0.0783520514437 
15.0080372793 -0.643808269344 -0.552894915554 -0.467760221656 -0.388332291879 -0.31498963991 -0.2499453266 -0.191690606967 -0.140203099033 -0.0962920497411 -0.0599444514834 
16.4106400184 -0.485197672032 -0.417011617625 -0.353064602701 -0.29345328995 -0.23859054856 -0.189720063775 -0.145878700685 -0.107005670889 -0.0736596555602 -0.0458747622275 
17.9443254838 -0.365611946699 -0.31447790665 -0.266454145324 -0.221725667114 -0.180697824182 -0.143988016808 -0.111002029718 -0.0816595026799 -0.0563406094225 -0.0351036680067 
19.6213442441 -0.275514533169 -0.23716779558 -0.201100890073 -0.167538499383 -0.136859130249 -0.109284803358 -0.0844673921464 -0.0623196098721 -0.0430953823438 -0.0268626005413 
21.4550917668 -0.207615753289 -0.178859716918 -0.15177383148 -0.126591704681 -0.103654176877 -0.0829441385561 -0.0642747232058 -0.0475593705979 -0.0329635207154 -0.0205559444142 
23.4602154161 -0.156451306092 -0.134887780965 -0.114546808803 -0.0956530554061 -0.0785059780978 -0.0629527044552 -0.0489095798678 -0.0362952590003 -0.0252138268065 -0.0157300127129 
25.6527314519 -0.11789541944 -0.101725884698 -0.0864505792732 -0.07227554001 -0.0594589974817 -0.0477795509365 -0.0372174571971 -0.0276989183751 -0.019286041204 -0.0120370450703 
28.050152962 -0.0888413395223 -0.0767168545952 -0.0652459050376 -0.0546115183218 -0.0450332023045 -0.0362635328207 -0.0283204280326 -0.0211385915764 -0.0147518920617 -0.00921108949148 
30.671629751 -0.0669473060175 -0.0578562039174 -0.0492423135207 -0.0412645397865 -0.0341073464873 -0.0275231425796 -0.0215502741609 -0.0161320353573 -0.0112837186288 -0.0070485860558 
33.5381013021 -0.0504488385246 -0.0436324041767 -0.0371641067231 -0.0311795481162 -0.02583230082 -0.0208894006666 -0.0163985645465 -0.0123112549941 -0.00863091444612 -0.00539377779959 
36.6724640354 -0.0380162448836 -0.0329054874832 -0.0280484538291 -0.0235593121674 -0.0195649267306 -0.0158545500377 -0.0124783984821 -0.00939540427096 -0.00660178474951 -0.00412747148592 
40.0997541965 -0.0286475356905 -0.0248157567323 -0.0211686986894 -0.0178014510525 -0.0148181289439 -0.0120332203375 -0.00949536958185 -0.00717015630478 -0.00504970391125 -0.00315845808113 
43.8473478374 -0.0215876475432 -0.0187148656612 -0.0159764172297 -0.0134508026066 -0.0112229883128 -0.00913292338752 -0.00722544989578 -0.00547194561287 -0.00386251755253 -0.00241694156807 
47.945179488 -0.0162675956727 -0.0141138632772 -0.0120577042506 -0.0101634462637 -0.00850009251708 -0.00693166811862 -0.00549816685329 -0.00417594646083 -0.00295443893967 -0.00184951213624 
52.4259812625 -0.0122586154045 -0.0106440056808 -0.0091001774407 -0.00767951496188 -0.00643781947563 -0.00526096856762 -0.00418380020103 -0.00318689732405 -0.00225984978031 -0.00141529906443 
57.3255443132 -0.00923760675567 -0.00802720380282 -0.00686807602462 -0.00580265281473 -0.0048758904131 -0.00399294798918 -0.00318364003747 -0.00243209884326 -0.00172855866547 -0.00108302692529 
62.6830047175 -0.00696109436099 -0.00605373604805 -0.00518346687042 -0.00438449301176 -0.00369291301352 -0.00303055101703 -0.00242257359342 -0.00185607008371 -0.0013221741931 -0.000828762874468 
68.5411560848 -0.00524560483948 -0.0045654403501 -0.00391206048099 -0.00331292937629 -0.00279694688952 -0.00230011497567 -0.00184344421687 -0.0014164704552 -0.00101133078777 -0.000634192822008 
74.9467913769 -0.00395287992161 -0.00344303838584 -0.00295250603294 -0.00250325431541 -0.00211835802094 -0.0017457316744 -0.00140275886353 -0.00108098749508 -0.000773566726437 -0.000485302307698 
81.9510766749 -0.00297873365473 -0.00259657610592 -0.00222831214331 -0.00189146264708 -0.00160440683437 -0.00132496814776 -0.00106742173763 -0.00082496176339 -0.000591701041322 -0.00037136706957 
89.6099598768 -0.00224465563379 -0.00195821443682 -0.00168174931813 -0.0014291919615 -0.00121514931127 -0.00100561880061 -0.000812248773171 -0.000629574268107 -0.00045259201349 -0.000284180598716 
97.9846175905 -0.00169148352908 -0.00147679236977 -0.00126924801703 -0.00107989955079 -0.000920332559737 -0.000763240364598 -0.00061807629195 -0.00048046318832 -0.000346187544692 -0.00021746304211 
107.141943792 -0.00127463495333 -0.00111372670036 -0.00095792548347 -0.000815973690845 -0.000697043575318 -0.000579280989743 -0.000470321797059 -0.000366668218533 -0.000264798786822 -0.00016640887835 
117.155084154 -0.00096051438649 -0.000839919807591 -0.0007229644794 -0.00061655092239 -0.000527928454489 -0.000439660270392 -0.000357888816742 -0.000279824939235 -0.000202544541459 -0.000127340786395 
128.104020305 -0.000723805576151 -0.000633427647039 -0.000545634965923 -0.000465866784927 -0.000399843658211 -0.000333691518967 -0.000272333551119 -0.000213549996076 -0.000154926281093 -9.74447760356e-05 
140.076208701 -0.000545431197449 -0.000477701061893 -0.000411801028252 -0.000352009628721 -0.00030283450274 -0.000253263797797 -0.000207230736444 -0.000162971895725 -0.000118503082812 -7.45675022458e-05 
153.167279195 -0.000411015334747 -0.000360259463902 -0.000310794024327 -0.000265978993833 -0.000229361487092 -0.000192221101324 -0.000157691103247 -0.000124372930385 -9.06429854114e-05 -5.7061164463e-05 
167.481798898 -0.000309724867568 -0.000271690585773 -0.000234562128148 -0.000200974119428 -0.000173714326756 -0.00014589117006 -0.000119994188463 -9.49159101667e-05 -6.93328022308e-05 -4.36648190142e-05 
183.134107424 -0.000233396385681 -0.000204896142359 -0.000177028474349 -0.000151856340598 -0.000131568153413 -0.000110727871993 -9.13089259253e-05 -7.24356174171e-05 -5.30326471869e-05 -3.34135560945e-05 
200.249230202 -0.00017587826665 -0.00015452294392 -0.000133606737684 -0.000114742874577 -9.96473884146e-05 -8.40397786239e-05 -6.94810312031e-05 -5.52796539703e-05 -4.05646617033e-05 -2.55689993915e-05 
218.96387713 -0.000132534891631 -0.000116533868944 -0.000100835531815 -8.66998850087e-05 -7.54711665487e-05 -6.37841607974e-05 -5.28712132867e-05 -4.21869827619e-05 -3.10279019915e-05 -1.95661224468e-05 
239.427534576 -9.98730419157e-05 -8.78843119663e-05 -7.61024829415e-05 -6.55105607832e-05 -5.71605244278e-05 -4.84106364246e-05 -4.02320625597e-05 -3.21952361596e-05 -2.37332363062e-05 -1.49725510064e-05 
261.803659418 -7.52603663817e-05 -6.62781761254e-05 -5.7435983187e-05 -4.94998762018e-05 -4.32923684972e-05 -3.6742502997e-05 -3.06143694718e-05 -2.4569977837e-05 -1.81535479187e-05 -1.14574200518e-05 
286.270984689 -5.67132295066e-05 -4.99838541375e-05 -4.33480227867e-05 -3.74021793517e-05 -3.27888728938e-05 -2.78866717344e-05 -2.32958381567e-05 -1.87507185187e-05 -1.3885645336e-05 -8.76754229669e-06 
313.024947233 -4.27368421878e-05 -3.76954500037e-05 -3.27155726291e-05 -2.82611417968e-05 -2.48337114133e-05 -2.11653098451e-05 -1.77268415058e-05 -1.43097176282e-05 -1.06211274656e-05 -6.70917166138e-06 
342.279248793 -3.22047905955e-05 -2.84281189501e-05 -2.46910614066e-05 -2.13541603598e-05 -1.8808613049e-05 -1.60639586224e-05 -1.34891437545e-05 -1.09205425058e-05 -8.12409836991e-06 -5.13404815832e-06 
374.267562983 -2.42682539003e-05 -2.14391377957e-05 -1.86348110182e-05 -1.61352350119e-05 -1.42453102913e-05 -1.21921563379e-05 -1.02644906674e-05 -8.33407420729e-06 -6.21412129075e-06 -3.92871904605e-06 
409.245401804 -1.82875943969e-05 -1.61683800034e-05 -1.4064044326e-05 -1.21918073482e-05 -1.07891456432e-05 -9.25355199391e-06 -7.81070842606e-06 -6.3601962028e-06 -4.7531801934e-06 -3.00636707802e-06 
447.492156581 -1.37808063196e-05 -1.21934246033e-05 -1.06144001867e-05 -9.21214753706e-06 -8.17150771675e-06 -7.02322227445e-06 -5.94351611894e-06 -4.85381992948e-06 -3.63570660285e-06 -2.30055721596e-06 
489.313329653 -1.03846697906e-05 -9.19570225493e-06 -8.01088878999e-06 -6.96071243678e-06 -6.18895534093e-06 -5.33045610607e-06 -4.52268642972e-06 -3.70422042364e-06 -2.78095136149e-06 -1.76045158084e-06 
535.042974619 -7.82547448329e-06 -6.93496111817e-06 -6.04596841396e-06 -5.25952381788e-06 -4.68740446181e-06 -4.04568678036e-06 -3.4415131897e-06 -2.82689651945e-06 -2.12714887101e-06 -1.34714721935e-06 
585.046364652 -5.89697182938e-06 -5.23002234488e-06 -4.56301008483e-06 -3.97410687162e-06 -3.55015968986e-06 -3.07058071494e-06 -2.61880265302e-06 -2.15736371594e-06 -1.62705691508e-06 -1.03087593073e-06 
639.722910176 -4.44370713692e-06 -3.94421941987e-06 -3.44377681783e-06 -3.00282955852e-06 -2.68881790602e-06 -2.33048783613e-06 -1.99275628886e-06 -1.64639840075e-06 -1.2445310309e-06 -7.8885261441e-07 
699.509349225 -3.34866853762e-06 -2.97460227307e-06 -2.59913503979e-06 -2.26898715644e-06 -2.03650268288e-06 -1.76881798263e-06 -1.51640584908e-06 -1.25648178134e-06 -9.51959101123e-07 -6.03663465009e-07 
764.88323596 -2.5231623428e-06 -2.2430724399e-06 -1.96141498698e-06 -1.71427531357e-06 -1.54225618286e-06 -1.34235709701e-06 -1.15378836707e-06 -9.58799548099e-07 -7.28084753187e-07 -4.61896994389e-07 
836.366755213 -1.90237706695e-06 -1.69252279266e-06 -1.48110380473e-06 -1.29599160282e-06 -1.16868258803e-06 -1.01933623275e-06 -8.78408247779e-07 -7.32071531188e-07 -5.57179839539e-07 -3.5362616714e-07 
914.530893526 -1.42956328038e-06 -1.27288822065e-06 -1.11474291868e-06 -9.76586013363e-07 -8.82775415162e-07 -7.71621307146e-07 -6.66703787451e-07 -5.57285072497e-07 -4.25139856543e-07 -2.69942489462e-07 
1000.0 -1.09286183751e-06 -9.73752039186e-07 -8.5332834763e-07 -7.48330507442e-07 -6.77834995033e-07 -5.93574228764e-07 -5.1402988682e-07 -4.30763132104e-07 -3.29279666753e-07 -2.0915515011e-07 
