k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.08) dP/dk(z=0.17) dP/dk(z=0.29) dP/dk(z=0.42) dP/dk(z=0.59) dP/dk(z=0.80) dP/dk(z=1.08) dP/dk(z=1.45) dP/dk(z=2.00) 
4.1773 -25.4113719978 -22.1896208064 -19.0376715778 -15.8961653566 -12.7842893074 -9.8990037326 -7.15666106797 -4.78133986306 -2.84441337753 -1.43886019845 
4.2617 -24.110590064 -21.0651194906 -18.0707066091 -15.101521235 -12.156172095 -9.42338907889 -6.82724349873 -4.5667683752 -2.72105255721 -1.37743911237 
4.3478 -22.9001354682 -19.9985880694 -17.1736482954 -14.3449117993 -11.5652769514 -8.9769530932 -6.50916004443 -4.37277015013 -2.60460818985 -1.32001266702 
4.4356 -21.7242830787 -18.980870832 -16.2941355197 -13.6311799784 -10.9902023638 -8.54455842188 -6.20522481619 -4.17201737926 -2.49118699317 -1.26307117168 
4.5252 -20.5996563789 -17.997065064 -15.4638890299 -12.9403267922 -10.4494148782 -8.13589650389 -5.91980587029 -3.97533077279 -2.38111422477 -1.20947664017 
4.6166 -19.533236841 -17.0688250202 -14.6666807113 -12.2697470094 -9.91808130058 -7.72342876213 -5.62950250922 -3.80169528849 -2.27589483262 -1.15740895955 
4.7099 -18.5171677133 -16.190373612 -13.9042152339 -11.6514928307 -9.41297066091 -7.34367789465 -5.35877387929 -3.62904805349 -2.17630668069 -1.10837215837 
4.805 -17.5499884216 -15.3362672354 -13.1837938383 -11.0511618618 -8.94490948911 -6.99151947531 -5.11044106804 -3.4535422884 -2.07987924693 -1.06053310688 
4.9021 -16.6195402436 -14.5288240716 -12.4954720089 -10.475304039 -8.48980232854 -6.63062766635 -4.86563360755 -3.29806883607 -1.98583806284 -1.01370038131 
5.0011 -15.7513864713 -13.778587422 -11.852159131 -9.94435544372 -8.05624249003 -6.30547046405 -4.62529530144 -3.14401854667 -1.89765379037 -0.971984492167 
5.1021 -14.9091147466 -13.0366388618 -11.2213743125 -9.40894179683 -7.63252351001 -5.9900526238 -4.39301040986 -2.99588888308 -1.81202617859 -0.929061313951 
5.2052 -14.1023443147 -12.3313257396 -10.6079383972 -8.91351182486 -7.23168613047 -5.67106552872 -4.18096696878 -2.85197242215 -1.72885230739 -0.887269244348 
5.3104 -13.3695660259 -11.6929634966 -10.057731351 -8.44634571637 -6.86488451038 -5.3851734021 -3.9804280353 -2.71758916066 -1.65126129088 -0.849449977313 
5.4176 -12.6436891437 -11.0614222986 -9.51972654671 -7.99644880146 -6.50847972627 -5.11469393736 -3.77470161666 -2.58762728348 -1.57569754231 -0.81234477832 
5.5271 -11.9523725053 -10.4567077335 -9.00727621492 -7.56980148311 -6.15673252019 -4.84618066606 -3.57865729506 -2.46213837994 -1.50189671787 -0.775877719146 
5.6387 -11.3212610613 -9.90116792408 -8.5260003461 -7.16754383746 -5.83791457504 -4.60114365701 -3.40980531322 -2.34447117172 -1.43429605997 -0.742168673493 
5.7526 -10.6912588815 -9.34942411405 -8.04881923146 -6.77383363109 -5.51986279588 -4.35118318789 -3.23176015216 -2.22687603796 -1.36587309107 -0.708265420817 
5.8689 -10.1092209258 -8.83989001988 -7.6203775397 -6.41361597811 -5.22364891609 -4.12100001407 -3.06500980487 -2.11858404149 -1.30228316847 -0.677244450294 
5.9874 -9.55735245025 -8.35864988439 -7.20106119328 -6.06811519229 -4.95010991771 -3.90862156028 -2.91010200905 -2.01557931832 -1.24152271826 -0.646885292969 
6.1084 -9.02849957842 -7.89994879148 -6.80755802845 -5.72967525489 -4.67448107482 -3.70247642622 -2.75750724172 -1.91365311302 -1.18226227726 -0.617115471921 
6.2318 -8.53045562897 -7.46468919906 -6.43458939286 -5.41994331697 -4.42288359302 -3.50672049218 -2.61470905637 -1.81810421347 -1.1265225304 -0.590310647346 
6.3577 -8.06042981191 -7.04806736677 -6.07305768335 -5.11806929597 -4.18996740499 -3.31359461073 -2.47881024505 -1.72743183438 -1.07205205137 -0.563041897717 
6.4861 -7.61386361163 -6.66301333151 -5.73985964777 -4.83876170985 -3.95411269932 -3.13595411928 -2.34900210304 -1.64055117648 -1.02142214435 -0.53726793429 
6.6171 -7.18401261101 -6.28425388969 -5.42143143574 -4.56638038607 -3.73475086648 -2.96611073769 -2.22361680332 -1.555763137 -0.971508019903 -0.513233672794 
6.7508 -6.78016120517 -5.93334843742 -5.11468312297 -4.31128533586 -3.53294671614 -2.80457101077 -2.10565973941 -1.47637066715 -0.924524284755 -0.488979611454 
6.8872 -6.40684772879 -5.60458980679 -4.83136257546 -4.07739408076 -3.33383625421 -2.65127360057 -1.99364382393 -1.4007591373 -0.879057228808 -0.466277631577 
7.0263 -6.0459264861 -5.2873632664 -4.557947948 -3.84558844027 -3.1536123418 -2.50754951884 -1.88703813535 -1.32788280988 -0.835785907116 -0.445293209608 
7.1682 -5.70124392269 -4.9875635627 -4.29993478908 -3.6311773759 -2.97687313854 -2.36899056401 -1.78546750207 -1.25920347523 -0.795106581089 -0.424562196251 
7.313 -5.37943620199 -4.70118617692 -4.0562337012 -3.42377768168 -2.8058449014 -2.23614812049 -1.68806509396 -1.1929606415 -0.754872771077 -0.404196496172 
7.4608 -5.07008754738 -4.43488642963 -3.8254522369 -3.22914242225 -2.64988480577 -2.11275284131 -1.59603062882 -1.13019586855 -0.716756759319 -0.385311684691 
7.6115 -4.78405338441 -4.18247387224 -3.60527687722 -3.04353181592 -2.50000268393 -1.99484651836 -1.50917025286 -1.07052173957 -0.681030451558 -0.366812718885 
7.7653 -4.51418457577 -3.94854934333 -3.3978679106 -2.87049943478 -2.35906794185 -1.88306200903 -1.42689174044 -1.01375574836 -0.647244479076 -0.349193366764 
7.9221 -4.25264385508 -3.71538714779 -3.20993069873 -2.71161655623 -2.22476074311 -1.77773057929 -1.34785638032 -0.959636985827 -0.614071124989 -0.33298128068 
8.0822 -4.00800499343 -3.50313196057 -3.02548653071 -2.5518997654 -2.09741547019 -1.67745598942 -1.27326936971 -0.907581905317 -0.582298883599 -0.317047103734 
8.2454 -3.77641136443 -3.30641502194 -2.8454092562 -2.40661506094 -1.97850191499 -1.58231701213 -1.20239871405 -0.858911018244 -0.552475853227 -0.301671783155 
8.412 -3.56387726011 -3.10982223866 -2.68318770399 -2.26725034258 -1.86429231162 -1.49201705896 -1.13530542591 -0.812763161525 -0.523760532588 -0.287092489882 
8.5819 -3.35500437538 -2.93019042311 -2.52881846881 -2.13616800722 -1.75732138627 -1.40751264345 -1.07197015581 -0.768472963468 -0.497094310354 -0.272934282768 
8.7553 -3.15870778564 -2.75891160463 -2.37840533644 -2.01127991344 -1.65485077041 -1.32644206129 -1.01107179529 -0.725671088032 -0.470586652072 -0.259397831926 
8.9322 -2.97826543844 -2.60365770379 -2.2428945074 -1.8954482971 -1.55985152192 -1.25100188564 -0.954587731902 -0.686194285397 -0.44604185044 -0.246921553465 
9.1126 -2.8027497302 -2.44947467909 -2.11119839506 -1.78497037353 -1.46954519805 -1.17873682411 -0.900693753164 -0.64858289284 -0.422890162549 -0.234525524314 
9.2967 -2.64050400261 -2.30437386367 -1.98746969253 -1.68018204585 -1.38367997263 -1.11017097315 -0.848899035684 -0.612355222742 -0.399980650686 -0.22286410849 
9.4845 -2.48459513205 -2.17267638206 -1.87107880185 -1.58167618212 -1.30287264846 -1.04629488459 -0.800631797838 -0.578557065808 -0.378702969589 -0.211931720616 
9.6761 -2.34013957519 -2.0429547892 -1.7610173407 -1.48879531609 -1.22665479011 -0.985465645505 -0.754861539978 -0.546018006811 -0.358576399848 -0.201309722379 
9.8716 -2.20336965215 -1.92244964863 -1.65696258478 -1.40088379362 -1.15436243163 -0.927451575016 -0.710810525589 -0.515321168847 -0.339161561894 -0.190706689097 
10.071 -2.07775630928 -1.81299882138 -1.56243190486 -1.32076617657 -1.08853019558 -0.875416886894 -0.671472083511 -0.487302823719 -0.321487039211 -0.181560685164 
10.274 -1.9521685923 -1.70356764103 -1.46783220403 -1.24076363408 -1.02308626887 -0.822678347776 -0.631990793042 -0.45890979605 -0.303425277485 -0.172130235259 
10.482 -1.83224926607 -1.59866683503 -1.37683275777 -1.16400156408 -0.959655183802 -0.772294006802 -0.593794766105 -0.431760948068 -0.286176228766 -0.162816827837 
10.694 -1.7272468658 -1.50678965731 -1.29795766396 -1.09728192524 -0.904756236057 -0.728429857378 -0.559865084646 -0.407840045543 -0.271015842413 -0.154773769936 
10.91 -1.62806970998 -1.41964874905 -1.22303239206 -1.03392679673 -0.852779051914 -0.68665501726 -0.528284138449 -0.385428002483 -0.25651200655 -0.14698878648 
11.13 -1.5304887458 -1.33464946014 -1.14882116241 -0.971543544712 -0.801119958149 -0.645227898253 -0.497360893772 -0.363161953319 -0.24196578988 -0.139244497359 
11.355 -1.43913332498 -1.25460721681 -1.08031362933 -0.91285049946 -0.753168370346 -0.606690513106 -0.467526972719 -0.341830649119 -0.228447397052 -0.131937792418 
11.584 -1.35512541781 -1.18122888931 -1.01714535693 -0.859561719258 -0.708894918816 -0.571521138929 -0.440539625649 -0.322621823843 -0.21645826005 -0.125134799178 
11.818 -1.27195640408 -1.108379094 -0.953715956881 -0.806325741649 -0.665059608912 -0.536451344951 -0.413831336039 -0.303302304335 -0.203476575283 -0.118281278875 
12.057 -1.19420661718 -1.04020961658 -0.895265720161 -0.756624802404 -0.624577128418 -0.503519240569 -0.388938475549 -0.285254606845 -0.191721061672 -0.111867994584 
12.301 -1.12578205141 -0.980705624314 -0.843949783423 -0.713239695546 -0.588575028941 -0.474417654229 -0.36680974825 -0.269433823082 -0.181650133909 -0.106181694433 
12.549 -1.0583729523 -0.921691988639 -0.792690852144 -0.669792298328 -0.552702641476 -0.446012247808 -0.3445057104 -0.253353455629 -0.171015553352 -0.100407960247 
12.803 -0.994340735223 -0.865783798854 -0.744833879619 -0.629287014737 -0.519151395078 -0.419075232397 -0.324004433329 -0.238276059381 -0.161165097164 -0.0949891346976 
13.061 -0.93670493864 -0.815133739717 -0.70114427138 -0.592285539408 -0.488785921329 -0.394430640762 -0.305343174969 -0.224811162911 -0.152432423745 -0.0900157803088 
13.325 -0.878907677789 -0.764668643103 -0.657353678858 -0.555125334821 -0.458240929664 -0.369942630776 -0.286583202086 -0.21141048342 -0.143341912519 -0.0849672981806 
13.594 -0.82581650125 -0.718529107572 -0.61763201003 -0.521676387957 -0.430505758523 -0.347629875138 -0.269037147629 -0.198678789359 -0.135108207536 -0.0803414249601 
13.869 -0.775720321844 -0.674688228222 -0.579798929406 -0.489817461875 -0.404071978209 -0.326222555586 -0.252772720491 -0.186731334867 -0.127257261079 -0.0758638298418 
14.149 -0.730247831171 -0.63497258912 -0.545493240492 -0.460651764306 -0.380026392857 -0.307091880336 -0.238224069739 -0.175862484549 -0.12001540454 -0.0718097917961 
14.435 -0.684412236016 -0.59491378636 -0.511096750075 -0.431379863415 -0.356011178305 -0.287588689533 -0.222902356038 -0.165068517998 -0.112783155694 -0.0676740138875 
14.727 -0.644637717648 -0.559969163259 -0.481020154475 -0.405987153535 -0.335281998448 -0.270659048854 -0.209864596071 -0.15562605302 -0.106471049348 -0.0640600269034 
15.024 -0.605198546513 -0.525911304495 -0.451697748065 -0.381131791322 -0.314389658165 -0.254081892357 -0.197134893443 -0.146053537405 -0.100144879265 -0.0604454546809 
15.328 -0.56842694287 -0.493769678183 -0.42406931906 -0.357873634439 -0.295034719362 -0.238276662229 -0.18523979699 -0.13734688247 -0.0942522966502 -0.0570306947193 
15.637 -0.535193105718 -0.464706678899 -0.398681642066 -0.336496244823 -0.277629175466 -0.22426476594 -0.17415835459 -0.129251425164 -0.0888561118966 -0.0539111492921 
15.953 -0.50166512259 -0.435643764724 -0.373740302334 -0.315077699177 -0.259930341536 -0.210271779456 -0.163137471366 -0.121229169599 -0.0834752886803 -0.0508017130891 
16.275 -0.471526846665 -0.409097547252 -0.351113778094 -0.296089050956 -0.244378288013 -0.197216673963 -0.153598241862 -0.114007102537 -0.0785875154126 -0.047972334818 
16.604 -0.442101091569 -0.383480555354 -0.328770188837 -0.277421537251 -0.228671060151 -0.184826786615 -0.143626308622 -0.106835810269 -0.0737253447132 -0.0450846876138 
16.94 -0.415683166493 -0.360561874709 -0.308845257202 -0.260543566175 -0.214809552199 -0.173743410299 -0.134864823289 -0.100441551561 -0.0694416693775 -0.0425710690562 
17.282 -0.390748344929 -0.338762150447 -0.290487597223 -0.244687172935 -0.20192210522 -0.16305534424 -0.126925574548 -0.094443298942 -0.065376981102 -0.0402007135485 
17.631 -0.366757881461 -0.317978914164 -0.272643634508 -0.229653999422 -0.18932591262 -0.153048050854 -0.119012689001 -0.088685815545 -0.061431091434 -0.0378533468758 
17.987 -0.343987416317 -0.2981920426 -0.25536627345 -0.215139068492 -0.177415336341 -0.143425248665 -0.111532049872 -0.0831175036229 -0.0576441121893 -0.0356237641153 
18.351 -0.32328241388 -0.280126317947 -0.239981168507 -0.202098902324 -0.166541156024 -0.134516942818 -0.104691279965 -0.0780904391137 -0.0542425142924 -0.0335828893669 
18.721 -0.304110758043 -0.263315132377 -0.225492196133 -0.189928065392 -0.1564708205 -0.126399200425 -0.0984342457628 -0.0734700125081 -0.0510723860726 -0.0316866426462 
19.099 -0.285172155852 -0.24676738776 -0.211109184347 -0.177775862373 -0.146525049844 -0.118347017561 -0.0921429839621 -0.0687713150963 -0.0478672247345 -0.0297807435973 
19.485 -0.267219260967 -0.231415915384 -0.198161395616 -0.166713976808 -0.13739809331 -0.110947986032 -0.0863588197256 -0.0644837389082 -0.0449402015824 -0.0280102072232 
19.879 -0.251282136765 -0.217422282704 -0.186005298347 -0.156588367242 -0.128869120497 -0.104158640029 -0.0811127900548 -0.0606174169599 -0.0422587951495 -0.0264024409753 
20.28 -0.236094749641 -0.204255608298 -0.174446734316 -0.146885183486 -0.120991537106 -0.0976988922033 -0.0760820593004 -0.0568736601064 -0.0396983922237 -0.0248490081259 
20.69 -0.221071758043 -0.191312669431 -0.163581624057 -0.137453410581 -0.113286106005 -0.0915023517565 -0.0712588992399 -0.0532663088158 -0.0372140632125 -0.0233468877463 
21.108 -0.207688024665 -0.17950994586 -0.153497875025 -0.12899485006 -0.106150098341 -0.0857898267742 -0.0668097008753 -0.0499725844251 -0.0349407250476 -0.0219626647211 
21.535 -0.194893639988 -0.168305883329 -0.143810704121 -0.120893986503 -0.09954276932 -0.0803745921879 -0.0625909549319 -0.0468416368357 -0.0327993694478 -0.020648077992 
21.97 -0.183259963847 -0.158330400737 -0.135394077245 -0.113695547849 -0.0935463043395 -0.0755438580504 -0.0588424125261 -0.0440454161863 -0.0308507340873 -0.0194584643763 
22.413 -0.172021003446 -0.148610525191 -0.126761365866 -0.106585247665 -0.0876681831673 -0.0707667568981 -0.0551345665966 -0.0412682372182 -0.0289247937653 -0.0182805275611 
22.866 -0.161078536849 -0.138961569269 -0.118666266214 -0.0997904699389 -0.0820497859281 -0.0662221939857 -0.0515887998105 -0.0386395126089 -0.0271066950954 -0.0171594229687 
23.328 -0.151286925707 -0.130656364492 -0.1116464413 -0.0936510262329 -0.0769942039926 -0.0621514738326 -0.0484112913204 -0.0362700734303 -0.0254697004982 -0.0161396244915 
23.799 -0.142171202686 -0.122634408383 -0.104474427838 -0.0877664808978 -0.0721585486148 -0.0582505303413 -0.0453677246443 -0.0339907329765 -0.023873704221 -0.0151694891526 
24.28 -0.133140965131 -0.114662058032 -0.0978547862358 -0.08216357085 -0.0675524557418 -0.0544833017211 -0.0424495935504 -0.0318100804476 -0.0223582531191 -0.0142305810694 
24.771 -0.125008699143 -0.107905424835 -0.0920109896287 -0.0771337300455 -0.0633706332698 -0.0511251455756 -0.0398255207159 -0.029843283128 -0.0210112198 -0.0133780497859 
25.271 -0.117251998227 -0.10117853962 -0.0861785150637 -0.0722803131636 -0.059391242368 -0.0479123561327 -0.0373096856761 -0.0279759239206 -0.019698589504 -0.0125687084497 
25.782 -0.110182034906 -0.094800315961 -0.0808547178696 -0.0677857478006 -0.0556773347288 -0.04490369944 -0.0349625459795 -0.0262279860775 -0.0184711934962 -0.0118130901991 
26.302 -0.103348847603 -0.088980163363 -0.0758127136634 -0.063567868724 -0.0521805075812 -0.0420749923146 -0.0327703206975 -0.0245885182631 -0.0173196997795 -0.0110858469348 
26.834 -0.0967176533843 -0.0833883670036 -0.0709783954745 -0.0594732028762 -0.0488248489388 -0.0393624157021 -0.0306553680409 -0.0229853103934 -0.0162197747206 -0.0103802214657 
27.376 -0.091000794847 -0.0782750717129 -0.0666391433834 -0.0558288115025 -0.0458188300709 -0.0369360387838 -0.0287590219712 -0.0215700698316 -0.0152133524676 -0.00976310113232 
27.929 -0.0852699744877 -0.0734137751126 -0.0624754003532 -0.0523170161527 -0.04292457148 -0.0345804527635 -0.0269320868308 -0.0202146110956 -0.014255014042 -0.00916768233374 
28.493 -0.0800397490744 -0.068825646761 -0.058548101572 -0.0490013769121 -0.0402105182614 -0.032386672649 -0.0252114174357 -0.0189130336228 -0.0133705613347 -0.00859307048664 
29.069 -0.0751012143448 -0.0645270898687 -0.0548645983169 -0.0459202151733 -0.0376613659649 -0.03033160807 -0.0236086154334 -0.017712694862 -0.01251035658 -0.00806316755367 
29.656 -0.0704329470268 -0.0605622407299 -0.0514792885203 -0.0430763732696 -0.0353061912778 -0.0284246841129 -0.0221315278585 -0.016607741906 -0.0117352493337 -0.00757502370809 
30.255 -0.0660825703427 -0.0567722320135 -0.0482577764989 -0.0403540724938 -0.0330789694419 -0.0266352191595 -0.0207230025572 -0.0155627739164 -0.0110000861197 -0.00709708428053 
30.866 -0.0619482277793 -0.0532041253781 -0.0451989401957 -0.0377925975859 -0.0309592489795 -0.0249211210109 -0.0193944705141 -0.0145533543112 -0.0102935854106 -0.00665448112429 
31.49 -0.0581014508512 -0.0498939936053 -0.0423608520571 -0.0354152369032 -0.0290012499628 -0.023338418161 -0.0181580100298 -0.0136178853847 -0.009651283002 -0.00623864561069 
32.126 -0.0545457852107 -0.0468156684385 -0.0397445919878 -0.0332034536235 -0.027201165929 -0.0218767360814 -0.017018715084 -0.0127702376439 -0.00902991386634 -0.00585350471347 
32.775 -0.0511267792156 -0.0438692209409 -0.0372254449086 -0.0310970545981 -0.0254569421051 -0.0204667893078 -0.0159285086053 -0.0119575806986 -0.00846377325028 -0.00548495322102 
33.437 -0.047987528792 -0.0411603138686 -0.0349270145347 -0.0291695703158 -0.0238524560446 -0.0191923235332 -0.0149160909039 -0.0111926019326 -0.00793684667104 -0.00514514269413 
34.112 -0.0450142636453 -0.0385921480639 -0.0327268275299 -0.0273165040306 -0.0223492478662 -0.0179653191387 -0.0139731157483 -0.0104811613101 -0.00742361091937 -0.00482240666027 
34.801 -0.0422068870127 -0.0361726032927 -0.0306621232901 -0.0255831926979 -0.0209313795429 -0.0168114058654 -0.0130715587114 -0.00981398202654 -0.00694884668467 -0.00451805038409 
35.504 -0.0395429919297 -0.033880047589 -0.0287125316013 -0.0239518004201 -0.019583508055 -0.01573820328 -0.0122236205565 -0.00916868106202 -0.00649800227457 -0.00422929400733 
36.222 -0.0371129561008 -0.0317936853888 -0.0269262446283 -0.0224492063092 -0.0183415276759 -0.014734991745 -0.0114538397242 -0.00859728484591 -0.00609211829667 -0.00396580095668 
36.953 -0.0348200127569 -0.0298227747698 -0.0252570606513 -0.021043158783 -0.0171955294351 -0.0138030657727 -0.0107239283882 -0.00805550747218 -0.00570639864697 -0.00371764570314 
37.7 -0.032611363393 -0.0279060143561 -0.0236211147493 -0.0196911189393 -0.0160790561738 -0.0129074230003 -0.0100263075139 -0.00751341362503 -0.0053331612072 -0.00347757122683 
38.462 -0.0306019691641 -0.0261790484968 -0.0221486746215 -0.0184536918782 -0.0150712370925 -0.0120961967224 -0.00939521777455 -0.00704023511584 -0.00499487643806 -0.00325977987485 
39.239 -0.0287222743003 -0.0245584309242 -0.0207830184358 -0.0173015050462 -0.0141219718193 -0.0113307303341 -0.00879160933964 -0.00660426440182 -0.00468055245749 -0.00305492442654 
40.031 -0.0269295427597 -0.0230274252841 -0.0194734878322 -0.0162064825334 -0.01321855429 -0.0106020921701 -0.0082327454031 -0.0061768364251 -0.00437871853779 -0.00286079926489 
40.84 -0.0252343771749 -0.0215719317894 -0.0182299593236 -0.015170550114 -0.0123785154013 -0.0099258091651 -0.00769491126307 -0.00577053810365 -0.00409576092801 -0.00267796612064 
41.665 -0.0236642578967 -0.0202133417401 -0.0170778314429 -0.0142144211603 -0.0115833862627 -0.00927983860947 -0.00720133501953 -0.00539764938868 -0.00383259554064 -0.00250642779382 
42.507 -0.022199387447 -0.0189601025094 -0.016011904914 -0.0133131534473 -0.0108572877527 -0.00869718426702 -0.00674624373266 -0.0050577054794 -0.00358739639792 -0.002348127817 
43.365 -0.0208255220791 -0.0177795764467 -0.015018607746 -0.0124711474854 -0.0101665179467 -0.008151983744 -0.00631279213524 -0.00473328682469 -0.00335949076771 -0.00219965804395 
44.241 -0.0195037651624 -0.0166483619973 -0.0140582819495 -0.01168094018 -0.00950870696106 -0.00761058211791 -0.00590930116207 -0.00442386767275 -0.00313974651308 -0.00205661268056 
45.135 -0.0182950535875 -0.0156032272882 -0.0131589908186 -0.010937408804 -0.00890861831531 -0.00712164227945 -0.00552348689473 -0.00413917561555 -0.00293755253551 -0.00192520880074 
46.047 -0.0171635255604 -0.0146334659122 -0.0123434478229 -0.0102464782078 -0.00833540184982 -0.00667873898099 -0.00516799231698 -0.00387426642967 -0.00274902799349 -0.00180243035647 
46.977 -0.0160902814529 -0.0137170404952 -0.0115693263767 -0.00960047169947 -0.0078040300635 -0.0062454657267 -0.00484034703645 -0.00362455382621 -0.00257186090984 -0.00168730309335 
47.926 -0.015079946745 -0.0128550671956 -0.0108303402536 -0.00898287333792 -0.00731309974836 -0.00584474093412 -0.00452586613948 -0.00338939318211 -0.00240632347293 -0.00157847691985 
48.894 -0.0141445755782 -0.0120472265706 -0.0101449561209 -0.00841913407753 -0.00684359361919 -0.00547642651297 -0.00423551478665 -0.00317109584846 -0.00225051358765 -0.00147715177858 
49.882 -0.0132564249134 -0.0112889968507 -0.00950683769622 -0.00788461059973 -0.00640489668939 -0.00511743132624 -0.00396083585945 -0.00296557852988 -0.00210395166587 -0.00138193143366 
50.89 -0.01243324027 -0.010581339018 -0.00890614981815 -0.00737780934945 -0.00600045772288 -0.00478903213268 -0.00370630832238 -0.00277314843855 -0.00196760194512 -0.00129244042556 
51.918 -0.0116586416779 -0.00991970208093 -0.00834959237953 -0.00691618458185 -0.00562051843799 -0.0044863618268 -0.00347009885676 -0.00259646369065 -0.00184218661749 -0.00121098936409 
52.966 -0.0109324532755 -0.00930176886309 -0.00783119831724 -0.0064771923057 -0.0052599566671 -0.00419877108689 -0.00324583731875 -0.00242845494228 -0.00172321940731 -0.00113253659198 
54.036 -0.0102495616416 -0.00870592104833 -0.00731622110248 -0.00606023291897 -0.0049124874936 -0.00392576017102 -0.00303440057654 -0.00226887720005 -0.00160975799073 -0.00105813201155 
55.128 -0.00959528584881 -0.00815516059111 -0.00685553248271 -0.00568066570671 -0.00460411353308 -0.00367314000004 -0.00283852124836 -0.00212290904278 -0.00150544052296 -0.000990248319256 
56.242 -0.00900087171667 -0.0076517535969 -0.00643030959029 -0.00531193748574 -0.004316271904 -0.00343855090551 -0.00265622473262 -0.00198495807426 -0.00140785376907 -0.000926393171519 
57.378 -0.00844997414693 -0.00717685879175 -0.00602637792532 -0.00497875635098 -0.00403551935203 -0.00321882941357 -0.00248480446096 -0.00185713328251 -0.00131750092632 -0.00086658860965 
58.537 -0.0079138671426 -0.0067183208015 -0.00563659677489 -0.00466804190096 -0.00377716612318 -0.0030097610898 -0.00232366114323 -0.0017365445243 -0.00123151434903 -0.000809589568347 
59.72 -0.0074138366756 -0.00629268098819 -0.00528590385429 -0.00436348889529 -0.00353649150495 -0.00281702540269 -0.00217396558712 -0.00162338524761 -0.0011510303332 -0.00075726548074 
60.926 -0.00695310915672 -0.00589964676832 -0.00495252590769 -0.00408439138126 -0.00331052129169 -0.0026367177416 -0.00203334924882 -0.00151873661598 -0.00107646311889 -0.000709090061599 
62.157 -0.00652370900778 -0.00552869866513 -0.00463508694009 -0.00383171963044 -0.00309920730231 -0.00246692381008 -0.00190258170434 -0.0014203335137 -0.00100652903404 -0.000662731964266 
63.412 -0.00611526620681 -0.0051851353098 -0.0043459450892 -0.00358697046726 -0.00290138167434 -0.00230876446335 -0.00177951788139 -0.0013281305574 -0.000941018771149 -0.000619193740096 
64.693 -0.00572734139474 -0.00485646680551 -0.00406594914731 -0.00335556472243 -0.00271415871392 -0.00215926503568 -0.0016641007636 -0.0012416411565 -0.000879522976858 -0.000579089122719 
66.0 -0.00537197770395 -0.00454414619915 -0.00381322383992 -0.00314178350519 -0.00254049198964 -0.00201975917017 -0.00155614527324 -0.00115997413169 -0.000822210494503 -0.000541269542794 
67.334 -0.00503661625435 -0.00426426093734 -0.00356924323981 -0.00294233941582 -0.00237731545565 -0.0018899205093 -0.00145528630243 -0.00108497929328 -0.000768441293806 -0.000506114792905 
68.694 -0.00471691083256 -0.00399926768939 -0.00334411569714 -0.00275544476529 -0.00222576089392 -0.00176834623115 -0.00136137914029 -0.00101509671106 -0.000718461186968 -0.000473420129314 
70.082 -0.00442709260471 -0.0037451195988 -0.00313314300385 -0.00258048942869 -0.00208373202158 -0.00165507117684 -0.0012732606953 -0.000949154929401 -0.000671944750466 -0.000442133482383 
71.497 -0.00414971589053 -0.00350548554309 -0.00293380933718 -0.00241598502852 -0.00194975513661 -0.0015477571497 -0.00119062821542 -0.000886742515312 -0.000628276168965 -0.000413497566553 
72.942 -0.00388785042838 -0.00328482283709 -0.00274754964279 -0.0022610102513 -0.00182483926612 -0.00144785937968 -0.00111309486872 -0.000828847053796 -0.0005867089843 -0.000386849189148 
74.415 -0.003646117009 -0.00308206493652 -0.00257553811396 -0.00211857421631 -0.0017088402347 -0.0013559633089 -0.00104245995217 -0.000775943498742 -0.000548666263806 -0.000361553375782 
75.918 -0.00341249896049 -0.00288506141562 -0.00241078733008 -0.001982052656 -0.00159843086298 -0.00126706092693 -0.000973892458184 -0.000724753634053 -0.000512470925498 -0.000337290453556 
77.452 -0.00320020562382 -0.00270374929958 -0.00225731806107 -0.00185584631712 -0.00149545321636 -0.00118545834307 -0.000910607106234 -0.000677385814804 -0.000478933665874 -0.00031526748447 
79.017 -0.00300112561219 -0.00253351881981 -0.00211477605957 -0.00173785516084 -0.00139954568327 -0.00110944435419 -0.000851702848963 -0.000633367334028 -0.000448203841401 -0.000295013089643 
80.613 -0.00281609624719 -0.0023745590496 -0.00198175805521 -0.00162747214396 -0.00131110905637 -0.00103830756532 -0.000796539899675 -0.000592757683817 -0.000419065139136 -0.000275665659082 
82.241 -0.00263804350379 -0.00222437647536 -0.00185541465133 -0.00152323365896 -0.00122605545311 -0.000970828463516 -0.000745220030553 -0.000553625503509 -0.000390950024024 -0.000257528017297 
83.903 -0.00247057837633 -0.00208350542722 -0.00173719935817 -0.0014260490887 -0.00114678682225 -0.000907850146954 -0.000696419541134 -0.000517123540279 -0.000365362261805 -0.000240547486562 
85.598 -0.00231698931279 -0.00195274524339 -0.00162743850221 -0.00133563890586 -0.00107444869367 -0.000849636530579 -0.000651439114397 -0.000483792414093 -0.000341588197983 -0.000224886340255 
87.327 -0.00217219393977 -0.00183015611796 -0.00152477239034 -0.0012501051743 -0.00100508699706 -0.000795156173935 -0.00060903457827 -0.000452617806814 -0.000319441486716 -0.000210161543822 
89.091 -0.00203563762714 -0.00171451539214 -0.00142777512332 -0.00117023853621 -0.000940532657155 -0.000743667938684 -0.000569366225307 -0.000422660125416 -0.000298470693885 -0.000196360065089 
